occurrenceID,scientificName,chineseName,decimalLatitude,decimalLongitude,eventDate,year,season,samplingProtocol,dataSource,sourceCode
ODB:bio:occ:137948,Chiloscyllium plagiosum,條紋狗鯊,25.12145,121.005116666667,2021-05-10,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137947,Roa modesta,,25.12145,121.005116666667,2021-05-10,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137946,Antennarius striatus,條紋躄魚,25.12145,121.005116666667,2021-05-10,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137945,Acropoma japonicum,日本發光鯛,25.12145,121.005116666667,2021-05-10,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137944,Trichiurus japonicus,日本帶魚,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137943,Trachurus japonicus,日本竹筴魚,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137942,Sphyraena pinguis,,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137941,Saurida macrolepis,,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137940,Pseudorhombus pentophthalmus,五眼斑鮃,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137939,Psenopsis anomala,刺鯧,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137938,Polydactylus sextarius,六指多指馬鮁,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137937,Pennahia macrocephalus,大頭白姑魚,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137936,Pennahia argentata,白姑魚,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137935,Pampus argenteus,銀鯧,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137934,Lagocephalus inermis,黑鰓兔頭魨,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137933,Johnius trewavasae,屈氏叫姑魚,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137932,Gymnothorax minor,小裸胸鯙,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137931,Evynnis cardinalis,紅鋤齒鯛,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137930,Equulites popei,,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137929,Cynoglossus arel,大鱗舌鰨,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137928,Brachypterois serrulata,鋸稜短棘簑鮋,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137927,Acropoma japonicum,日本發光鯛,24.4885,119.981433333333,2021-09-04,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137926,Upeneus japonicus,日本緋鯉,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137925,Trichiurus japonicus,日本帶魚,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137924,Trachinocephalus trachinus,,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137922,Saurida macrolepis,,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137921,Pseudorhombus pentophthalmus,五眼斑鮃,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137919,Polydactylus sextarius,六指多指馬鮁,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137918,Pennahia pawak,斑鰭白姑魚,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137917,Pennahia macrocephalus,大頭白姑魚,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137916,Pennahia argentata,白姑魚,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137915,Ostorhinchus pleuron,側帶鸚天竺鯛,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137914,Jaydia lineata,,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137913,Hapalogenys analis,臀斑髭鯛,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137912,Evynnis cardinalis,紅鋤齒鯛,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137911,Erisphex pottii,絨鮋,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137910,Cynoglossus arel,大鱗舌鰨,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137909,Bregmaceros pseudolanceolatus,擬尖鰭海鰗鰍,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137908,Brachypterois serrulata,鋸稜短棘簑鮋,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137907,Acropoma japonicum,日本發光鯛,24.5397666666667,120.020933333333,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137906,Upeneus japonicus,日本緋鯉,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137905,Trichiurus japonicus,日本帶魚,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137904,Trachinocephalus trachinus,,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137903,Terapon theraps,條紋鯻,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137902,Scolopsis vosmeri,伏氏眶棘鱸,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137901,Saurida umeyoshii,梅芳蛇鯔,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137900,Saurida macrolepis,,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137899,Rogadius patriciae,帕氏倒棘牛尾魚,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137898,Plectorhinchus cinctus,花尾胡椒鯛,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137897,Parupeneus biaculeatus,雙帶海緋鯉,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137896,Ostorhinchus pleuron,側帶鸚天竺鯛,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137895,Neotrygon orientalis,,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137894,Lutjanus ophuysenii,奧氏笛鯛,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137893,Lagocephalus spadiceus,棕斑兔頭魨,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137892,Lagocephalus sceleratus,圓斑兔頭魨,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137891,Lagocephalus lunaris,月尾兔頭魨,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137890,Inimicus sinensis,中華鬼鮋,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137889,Hapalogenys analis,臀斑髭鯛,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137888,Evynnis cardinalis,紅鋤齒鯛,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137887,Equulites oblongus,,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137886,Epinephelus awoara,青石斑魚,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137885,Ephippus orbis,圓白鯧,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137884,Engyprosopon multisquama,多鱗短額鮃,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137883,Diodon holocanthus,六斑二齒魨,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137882,Decapterus maruadsi,藍圓鰺,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137881,Conger philippinus,白邊康吉鰻,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137880,Chiloscyllium plagiosum,條紋狗鯊,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137879,Champsodon guentheri,貢氏鱷齒魚,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137878,Roa modesta,,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137877,Arnoglossus macrolophus,長冠羊舌鮃,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137876,Apogonichthyoides nigripinnis,黑鰭似天竺鯛,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137875,Acropoma japonicum,日本發光鯛,24.6968,120.676133333333,2021-09-05,2021,fall,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137874,Upeneus japonicus,日本緋鯉,24.2987,120.2785,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
ODB:bio:occ:137873,Trichiurus japonicus,日本帶魚,24.2987,120.2785,2021-05-11,2021,spring,,陳韋仁、黃千芬、魏志潾、單偉彌、柯佳吟（2021）。110年度臺灣海域重要生態系及海洋保護區調查與生態服務價值評估。海洋委員會海洋保育署。 Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.,odb
